id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
4,0.0029619511669116685,0.005632502054088898,0.0016250956532420618,0.02829075647939824,0.002323461157756028,0.00046334358721290077,0.0016587782791496566,0.006977974716484504,0.00298820974267943,0.003738940714826907,0.0004602477933952512,0.003215484636143937,0.0016001406605090458,0.0016993544112046482,0.004228433284042555,0.0027466581123370337,0.003923537003816126,0.0006065391581411889,0.005985017775538345,0.004010927254299723,0.010709156476279501,0.0010703042545109223,0.005848739586759494,0.001850426092421947,0.00434386709308138,0.0015216194236692565,0.010840460268643673,0.012627216936037607,0.0028764227335759626,0.0034866770236794144,0.001571948633968127,0.0059254225041367225,0.0065755566835362135,0.0038773529617435274,0.003997836995837955,0.004260440406751272,0.0068994721807445905,0.0012897334842683036,0.005959849872416461,0.0021375895401505676,0.002410421044517912,0.004960350483395771,0.0019132940787254015,0.002755688150650383,0.0031673844502334704,0.010034153077627618,0.01481896582162161,0.0012904510576075509,0.0021167264554367623,0.006430668010248221,0.007103343756330349,0.553220073552825,0.0022334693410431383,0.007013894524390896,0.00015385905865691405,0.009811134639932098,0.008436349914644526,0.002994081244951552,0.007678310255381258,0.00536344611876268,0.003247511128890821,0.0030824201122294516,0.003271165732271187,0.0022311405705648843,0.005336418186838826,0.0011770111396909872,0.0046813767822178245,0.0022984090676393906,0.0005096274320118414,0.0024165726500311063,0.0004685231938067378,0.0030073840276483173,0.00408102332182625,0.00044229657256371623,0.01537582446744988,0.006169700466123609,0.0029014380562240832,0.002203151398453935,0.006651246186137329,0.001810775286820253,0.0023164784876025138,0.0015482196318825474,0.004401665495209658,0.0073491662611748975,0.01692392140530396,0.003898287343345848,0.0005836461460376688,0.0013010812738515438,0.008793632535561499,0.001577732588148377,0.02829319268508795,0.0023605042214227376,0.0011943401918220946,0.0026629625016417594,0.0010224813312628112,0.00186155902999567,0.0005855541792492107,0.00469126527872768,0.0005577818028570738
7,0.0008949645529712703,0.0009975574542915814,0.002349294925050191,0.00677430971034647,0.003879693145631061,0.000844782220618982,0.03368478457598981,0.007974992720729079,0.0017584033254602828,0.004869475806874937,0.0013543417480885993,0.004138524560820068,0.0006896852903980424,0.0012155953494920337,0.0013519773428827717,0.0018549667676539723,0.0029287603282034617,0.02609249639874749,0.003314902549989211,0.002949866478560202,0.0036020050193988342,0.00034612608381978297,0.0075013671100647135,0.004455636236217016,0.001963137999395903,0.002540984312380292,0.0015936361368164397,0.0030559234925550843,0.004557319967675479,0.0008897411844487565,0.012200393563224833,0.0016775768433725362,0.0006148681537953963,0.0007969653408275923,0.0022477438205706027,0.0031431877200713914,0.01202317340027145,0.0007976292114778673,0.0021737134470172117,0.005630711056541622,0.007795918103192742,0.00102518058037389,0.0022907398402128042,0.00252412056999561,0.0009461101506342441,0.0025737776404518168,0.0005944625172627128,0.006376651350799326,0.0146988048097152,0.000836243604924052,0.5344705090350981,0.004812383412787025,0.0012399181015300342,0.009474869217500561,0.005102414559421252,0.004802660092526021,0.0022360195844319305,0.0027234725044133954,0.009704340960181714,0.004311682226585357,0.0032025734574880754,0.008117123591449862,0.0018277766955022803,0.0007870695223411545,0.0059734290559311926,0.0034973403001806627,0.0009924845752697223,0.004188436657917501,0.002422335752535408,0.01948123168173526,0.0004681305151429739,0.0030037065163069157,0.0005426814707317044,0.0020017563691277235,0.0029258308186131555,0.002029472193219761,0.009092266253633218,0.0012408727926410538,0.024055830521185116,0.0009616510848551346,0.005816467801862353,0.005227465531755358,0.007229533845419182,0.012924042565243585,0.004345207166864824,0.0020437429588067656,0.006000076041414895,0.0057007366617737336,0.0010828531307619843,0.004116085353457551,0.0016865627427807839,0.0021569318060477654,0.00038341995056998294,0.0003551711479360978,0.005579986114938052,0.003374042024801732,0.027662176626999404,0.002675338958519854,0.00455666552945812
9,0.0008266488662352596,0.42652876069761275,0.006954685279432869,0.019289745110072403,0.0424480392509131,0.004540152183929224,0.0017988428919755042,0.006323321489573124,0.0043079874839153055,0.009977607445124527,0.0014903480405794073,0.01220108795961755,0.0007018004412173065,0.002872960954576192,0.006351232545432498,0.004084825804074479,0.03159868726344525,0.00041401367499768553,0.0015599197388505611,0.006917317792048718,0.0005748598450897488,0.008315303175014263,0.0010711856280270393,0.0014895813832593839,0.0023354150983876556,0.02055106306138932,0.0027937269396984443,0.0011775575834105279,0.0033228229315530244,0.005235856442973452,0.0025544211110278595,0.006000890792423011,0.007829250514776346,0.011324105177684193,0.005129109716610727,0.009756745823097051,0.00027040334185144755,0.00399454349770295,0.0012871982446960902,0.008791039204088899,0.005120816674215558,0.0019618726725440776,0.002823636527003491,0.0012882156020630098,0.004453380847509841,0.007642716137352474,0.0021679566256064924,0.002689799422892672,0.008354282212433653,0.0034946254476247336,0.0020302650910332867,0.0012866726123203292,0.00778650988367498,0.012453876357160243,0.00034219080368420385,0.0011010818643372475,0.03163282869161523,0.005845839863092231,0.0010911021282155192,0.0016103841707022846,0.01053544748545453,0.00255517017598004,0.004817743369399114,0.006379024210871388,0.002848930157473542,0.0010183543797597702,0.006319028096689871,0.0017125040728680368,0.00045582334532082673,0.005670673145386366,0.0024047437284539725,0.005048304253040853,0.008321440218098787,0.0029315305328122447,0.004964805997714588,0.0029453633140482474,0.0019379809949119013,0.0022018438246004706,0.0018447369379911084,0.0031632650771188093,0.0011861143399734195,0.0013832352320736268,0.0022589361953831134,0.0021955852552316473,0.0037897302531669876,0.04091408625021204,0.003911781184723263,0.006611876457291445,0.004462638534794489,0.00585203303332341,0.004192153628229222,0.00130055736349948,0.000934619115564843,0.004574744587897874,0.0032535506701119243,0.0030320810125915483,0.002261048640470538,0.0064280720489229125,0.02320932481707689
12,0.0002788816545788695,0.038878203918869994,0.0029274565819630673,0.0020446471680333972,0.0035009889373697283,0.0005223455391785951,0.0016067956680421978,0.001253116140516226,0.0013986159067983343,0.008546950249522827,0.0035350389954133554,0.0037324612497495256,0.012870875728199272,0.021555950771739402,0.001259239500826406,0.0069051946226101665,0.0012799348459841154,0.0017632966851609448,0.003934276534602869,0.4976853172973027,0.0031331376532189583,0.004106242870745374,0.01948694262121958,0.004700558540588154,0.0021620808291790577,0.0054236045752798605,0.0012493787639381887,0.025058471483739148,0.00568779852482188,0.001208618774466456,0.0006482767888208844,0.007187419416036459,0.003978222119123222,0.0034013962405741107,0.004859037414500804,0.0029902617333345005,0.009585478518227587,0.002014647811395497,0.0024297949834525432,0.002189530823189103,0.0016640209907623261,0.00565742956110252,0.002853190771350579,0.0007301255807571421,0.0019072310511181233,0.0026760240661432184,0.0020851974567278383,0.019111917514134012,0.00045373008418327483,0.0004143418027292747,0.002517830835331188,0.003238427344316906,0.003744510348245283,0.0035949434019584554,0.007012395284876664,0.0014347726017959763,0.0009458957747081328,0.002658617127405754,0.007964068091857762,0.004526005871314314,0.0029191105334217316,0.002552556129906355,0.007313076785920244,0.0058057165292673945,0.004554700739923148,0.005767805490190337,0.0024109476062247393,0.0033219740187607704,0.0008072474500213801,0.0007152673945887894,0.0008925741657180679,0.001159905185267022,0.0007924786086640561,0.004417360353799468,0.0025521381839543576,0.003348308973072203,0.0007694716157117893,0.006831301605755968,0.004978953411718008,0.0007630606224452435,0.0033907147772505274,0.001273714327674462,0.021267643311689465,0.0009935957303616734,0.0030318442736210977,0.0050841291138332195,0.0043365042081363716,0.0009640610016944419,0.002829751603725713,0.0026222532285835954,0.0021341458884683463,0.002291505737068006,0.002271488944557482,0.004062028537520866,0.0010689879458122792,0.052289311266612744,0.0014110095495022588,0.0022124446836750593,0.02161974642274902
13,0.004014673603368837,0.0015738340962731707,0.0031579220659994373,0.0003110321842956685,0.002243424453592946,0.0008841718239405155,0.0035884235730062283,0.0021408160688880036,0.0018509615380832086,0.007616416594507075,0.0033045304207066093,0.02269825810690975,0.008442960009290538,0.011621710198970488,0.619520741589115,0.004460258878558427,0.015708712788418497,0.000735957543952241,0.001609391171380125,0.0002789206487620891,0.0019977381049931255,0.002495358849566178,0.008167064056278059,0.0014574717387039048,0.0013606656115817193,0.0025732728545028345,0.003462136804149226,0.001360313537498946,0.0009513327601613602,0.0010673871041832618,0.003004007764654809,0.002270379959064165,0.0034379157404868083,0.0012735558172889052,0.004911700121948579,0.005501420709992903,0.003441766227153971,0.0016560289164688025,0.010505664982383426,0.0023978097658822165,0.0046075022880788545,0.0030114471647784582,0.004376734099787068,0.005809236585653528,0.0006855881128611974,0.004485702135198144,0.00025628264169633397,0.002830678726419085,0.007246735629827184,0.004431172296048169,0.0027082532145292033,0.0010732962574017243,0.003623377485403273,0.004602286390819883,0.00634416466669436,0.0002825457058970015,0.0006007553859716626,0.0031661404552384485,0.0009074990393202677,0.0009931904205060687,0.00374606341438473,0.002136036077523658,0.0009884247230158563,0.009654149160579252,0.0033335936481765807,0.0005663770059814643,0.0038091171486116823,0.003454085276209114,0.003902007302423581,0.0014858832636692528,0.007837397991493087,0.004095653315271861,0.0015474331458163152,0.0003584627104580517,0.006446605001338865,0.0011592509084034385,0.003248059355491379,0.0031904489807706563,0.0016606104318400722,0.004654265246808157,0.0012936531440141212,0.0016671971259699138,0.00568704408070053,0.005434451467899231,0.0021300736821131846,0.0011445683846571977,0.0006762164693241741,0.0035053050320116765,0.0032064743740841447,0.0045757548865447105,0.006084084365917867,0.003408389897602164,0.002091238661197745,0.007490494185159127,0.007001440943545655,0.004730575016286164,0.022610718971947705,0.0061576861610383015,0.0027320115546274884
16,0.009678415382746589,0.0023962656118452037,0.0025451060418962067,0.23239388389408708,0.00387790926185797,0.0024687910615132664,0.004247464911536073,0.010874817436790762,0.0027509628847027416,0.00238309525235521,0.0018595042372533145,0.0029119098737670954,0.006351299005600906,0.005838575461169349,0.0051139013814518516,0.009472140309737634,0.004982220073808094,0.002800379176442028,0.003895037460039237,0.00948254370394088,0.012294879719047004,0.010364432770513474,0.007870902263027307,0.0037153416041611456,0.007117863849034009,0.004409496000297738,0.01037074737675753,0.0026870695374502057,0.002204250164707325,0.001129773779966166,0.0044532663414338005,0.0022398084937513283,0.0076522734491538185,0.002111464850685571,0.00773598670716001,0.005146542831982337,0.005208085943543525,0.0036830954370503624,0.005072066741351652,0.005476939673383206,0.010845449078427214,0.018413527852732845,0.01101620177685227,0.03288803854874668,0.0036597076634162927,0.01278941679002119,0.005975621604413477,0.0019871044634377747,0.0025277141114201504,0.003657483850428325,0.0017027060401345862,0.005412773205800703,0.0425496799479639,0.004712113131347133,0.0015815408516317371,0.008018618552641167,0.003311961797446814,0.010657042332787118,0.012116501440260897,0.004559364432106866,0.0030236318891358506,0.001987134182735695,0.011946081818570604,0.0042893030839328,0.0016010304875288522,0.004629299331887752,0.001211107420970403,0.022419949720442384,0.0051764104836569385,0.004398112397970334,0.002568285081313421,0.011965033221414487,0.00370626019011285,0.0027091022864440713,0.00399619775815072,0.0075524503277962915,0.004254434414218848,0.005041691330055435,0.0019572797524232107,0.004396289513119787,0.0010006167579522367,0.006775358375255034,0.007427399525034956,0.06732790755142067,0.0026642720835944136,0.00624503877145357,0.05785076963108243,0.0018968452699391232,0.0014110962603148924,0.00883761567223301,0.00991699944583767,0.0022433008374826728,0.001657343384463037,0.02423127212488079,0.01847281205126114,0.004171966946621902,0.005811436824690992,0.018480107383446943,0.009097678982137557
19,0.007996660802174956,0.004660552744904133,0.0031981853068430042,0.39177996549025396,0.0034177137544007673,0.001748930239767572,0.005667722780797607,0.003522332245987774,0.0030861912569084943,0.004855761924740649,0.002167481986536476,0.0023159841266287627,0.008849170246461143,0.006363925634896767,0.005232151040525421,0.007894652764101893,0.016844258105141105,0.0016075814097738334,0.004899684227662547,0.006249454180226482,0.010335209664704647,0.0044296259506047,0.0033642491594430444,0.0032258434182348933,0.006547848391719384,0.007972717388698836,0.0016579172787667506,0.0019565130800591564,0.0052012704398195254,0.0013627422465360413,0.0013394452833031594,0.010636479661677474,0.0076989473718081895,0.0025149308005967853,0.005605876300257682,0.005786481503113666,0.006058002823328388,0.004109449797085399,0.010212027796355747,0.007496030046746511,0.003096234264614922,0.010794865845562324,0.0076141810460528215,0.01142252545129911,0.005820575295037616,0.00812029753004775,0.008929133502521676,0.0026993469954017433,0.0018301857661332424,0.00384685215743339,0.013741291662305423,0.005576823634740418,0.008714579684296701,0.0062992074848959145,0.0008003604293160135,0.0017035847032597648,0.01225762046391582,0.0064444361563640645,0.014427690108498687,0.008821763119715385,0.008333102533086379,0.0032986919204198595,0.004388074309910844,0.005832281016590091,0.0054633464853905125,0.02578480131000385,0.002934749390515342,0.009769932936506213,0.009017607934419561,0.0025629003375149477,0.001185506149356656,0.0045278051087338355,0.0023155012519122625,0.0018891395335972664,0.002308865790519439,0.004036144517103012,0.00838580358266663,0.0047311132423828155,0.0010484599765197768,0.0012352315221843353,0.0020812519788314227,0.006304671643730871,0.006417761583226426,0.00803797055823937,0.004242352447395643,0.0047870101373862885,0.00589513547760986,0.010441451760157223,0.0016994540535395187,0.0057274924675278305,0.007148258634446468,0.007330760122162819,0.0036386627685373756,0.004213613215700321,0.03877218602148099,0.002702486893209606,0.002326653029669573,0.007471750327835388,0.018880494056973472
23,0.0016085169041955313,0.005592770157100672,0.005423576081961714,0.008514934683445032,0.0024562740991573356,0.03262329535980692,0.0032391930183307124,0.0030855451205559284,0.001098912099432574,0.003140636106548397,0.0003916272412775063,0.0022331470305705686,0.005182839549538989,0.0060116489182684045,0.0033819958421876504,0.02345657422754492,0.0023760161856275163,0.001993365496611476,0.007234394636379407,0.0014944374429793003,0.017249536745503537,0.00034490717218222896,0.0006089996213388872,0.001001665075308471,0.0022825767032335358,0.0025589067215954224,0.002841279972742286,0.0030738072577381004,0.4861426039295886,0.031208266430859142,0.009553661675183133,0.0035720291770097337,0.0008201479551898209,0.0010422639405768502,0.003306268218418213,0.0024577194886261046,0.0013206805518713618,0.01250205938920279,0.001298743866792632,0.00574989057902689,0.0008469632403785803,0.001341666939916924,0.03925725025157701,0.003986806201305397,0.0016430554747543843,0.0025223739450686553,0.0006314249962452153,0.0011392987150638384,0.007093978672863093,0.001397929302410768,0.002095268455562022,0.006012376649804457,0.001287521921194132,0.004744198151175058,0.0004044559442419174,0.019908183991013097,0.028950811264858756,0.002760608254290448,0.003660387799820409,0.0007172582265792597,0.0017379468979896525,0.0031728552409097015,0.0014122855611148734,0.004809901977991935,0.0012411590157040094,0.006652895593057995,0.015138052891293665,0.0007419195495262669,0.0007637003976808095,0.002120023647954877,0.00310121895948849,0.0033815132534098903,0.0005759298528587232,0.0018273459791446295,0.0017370111804069163,0.0006713441375304364,0.013138422589490238,0.000740864814813585,0.0027289535406626866,0.0017579267059515118,0.016026852789725102,0.007102929101556403,0.0024987262080394374,0.0001014294609839599,0.006328244086507157,0.0025875215847050007,0.0007287028267046475,0.010043789102702566,0.002787359410124733,0.001937723744027436,0.0020723033667070863,0.011424519935343989,0.0011752830465879289,0.0072745197615924646,0.0012376621057713269,0.001197266497883867,0.00258588112733144,0.0013307486269194036,0.014229732358173555
24,0.01271359629918118,0.006323516940778513,0.005009621028944146,0.000952183905287545,0.0012530589140986488,0.015853962786845806,0.004121702753438423,0.0048381871798839,0.023392816345148386,0.0023990790750027338,0.014208633599585387,0.0023058524798631715,0.0010637889171085796,0.003774411840199086,0.0012439684663225637,0.002555704534221746,0.005184994994598374,0.0023151512594349966,0.0031546724416944704,0.0026325278399119715,0.002379665471094589,0.004295850086751561,0.00021564044137370954,0.0054277955814953155,0.0007300448331087259,0.0027312360655134924,0.01036609358133021,0.0017378168440691053,0.001734336714498911,0.0007611773935346644,0.0014083895769838738,0.002989816843580932,0.003302809093333045,0.0034391176289511223,0.0045023169789769925,0.0017000525397761845,0.003073494107871453,0.0019627480531494886,0.002829567070577214,0.02490456090630066,0.000872173237431568,0.0010275190756205334,0.001798425144576027,0.003160036669444283,0.0021501828834403175,0.003137780342226114,0.0003253858167327096,0.00267930047954254,0.0026364494939168886,0.002818096281116736,0.0016103676085226,0.00461974620688607,0.0031423793254056437,0.0006734308531004233,0.005524101462852121,0.0017448457093614887,0.0019516039574883506,0.0017358918786928058,0.014698651598966044,0.006738321629811675,0.002666835931015523,0.0036960379742857446,0.0015487922286815193,0.0017712082457394228,0.0024600628087213575,0.002651924812105768,0.0013540024218693385,0.00011232840364178985,0.0010073291276437822,0.014631742715139688,0.008982646013182757,0.0022522628378950737,0.012997866912234653,0.002794103726510558,0.006023639607372691,0.0017974524626981185,0.001202599277788319,0.005020056323848122,0.0066123694634814215,0.0045861581730648,0.0020244724390759074,0.0021065093828170622,0.0022668236400123177,0.0037703022983586985,0.606328654549713,0.003868928957996173,0.0017961107057322366,0.0006226036922252195,0.0010474291613893098,0.005258330193097985,0.0014825462535711044,0.002501177953354128,0.004601802382498722,0.0015766688346283621,0.0045211669462392,0.0032653870037081924,0.0032055156375387353,0.004491295944556567,0.002260203487610845
28,0.009772049661110728,0.004405316783798308,0.005903364797819384,0.005664762848647031,0.0017416704925452718,0.005320970161503993,0.010362752880945892,0.023789886930235395,0.5688360480997579,0.0014628456498174676,0.01110688295348739,0.008311810715977265,0.0074769009548912736,0.0011629073027259384,0.012789953364322374,0.003570587615525726,0.010235606871039728,0.002720270036220457,0.004100524315931354,0.006153076684963377,0.0011412502229422336,0.00458775779690803,0.0011482833805025628,0.004760343173642904,0.0020955853971407474,0.0014356424825070358,0.0008329641996315661,0.0009108337537205966,0.0018236370940299404,0.0011391730518939512,0.0010428984822187404,0.001848852428214687,0.00470418801415681,0.01633522520784015,0.0047669215565457395,0.002323653258764905,0.00198893231971571,0.0012514312812230916,0.0014169951155071875,0.00733217850830239,0.011696853691851309,0.0009075741500026814,0.00291938656117957,0.0010043130507647394,0.004503238890508343,0.0009040650968215224,0.0014162507862400683,0.006138680399686695,0.007113918633557154,0.0006330783778486892,0.0015810566666205489,0.0005454882030456275,0.0022717405650683584,0.005515705591679229,0.002984160769486726,0.009010910772667797,0.004997987845087583,0.0013918395853576113,0.0007398496231953249,0.0013212675433015354,0.0028623273568526455,0.0037098245778202444,0.003341734202971243,0.0021618445576186314,0.003024003242299695,0.003200847344345282,0.0016509441517795138,0.0010532455725963666,0.0021800765812712156,0.002446545186009684,0.001258079871080363,0.0017126929391161278,0.005209055896577852,0.001843806611716482,0.0040792843138230065,0.004857497948382435,0.0011868156256785477,0.0021345175047065624,0.00841013982505853,0.0004812739061319624,0.0010371474463326715,0.0017023896150951691,0.007128659432722121,0.004914394371743248,0.007338036204823841,0.007935970701504315,0.009792580363319228,0.0033895892424004627,0.0013845153164782902,0.006302321093981323,0.002382797244124179,0.005451526427903626,0.0037288114435167483,0.0046076074680675054,0.032357313677500096,0.004752649959194091,0.0007056230318863109,0.0008897420108518344,0.002021465082072163
